Domain Code,Domain,Area Code (M49),area,location,element,item,year,year_count,decade,Trend,Yield
QCL,Crops and livestock products,807,North Macedonia,World,Yield,Wheat,2020,60,3RD,3RDWorld,3.5266
QCL,Crops and livestock products,807,North Macedonia,World,Yield,Wheat,2021,60,3RD,3RDWorld,3.463
QCL,Crops and livestock products,578,Norway,World,Yield,Wheat,1961,1,1ST,1STWorld,2.83
QCL,Crops and livestock products,578,Norway,World,Yield,Wheat,1962,2,1ST,1STWorld,2.0525
QCL,Crops and livestock products,578,Norway,World,Yield,Wheat,1963,3,1ST,1STWorld,2.5652
QCL,Crops and livestock products,578,Norway,World,Yield,Wheat,1964,4,1ST,1STWorld,2.7962
QCL,Crops and livestock products,578,Norway,World,Yield,Wheat,1965,5,1ST,1STWorld,2.7811
QCL,Crops and livestock products,578,Norway,World,Yield,Wheat,1966,6,1ST,1STWorld,2.3538
QCL,Crops and livestock products,578,Norway,World,Yield,Wheat,1967,7,1ST,1STWorld,3.2138
QCL,Crops and livestock products,578,Norway,World,Yield,Wheat,1968,8,1ST,1STWorld,3.4051
QCL,Crops and livestock products,578,Norway,World,Yield,Wheat,1969,9,1ST,1STWorld,2.9026
QCL,Crops and livestock products,578,Norway,World,Yield,Wheat,1970,10,1ST,1STWorld,3.007
QCL,Crops and livestock products,578,Norway,World,Yield,Wheat,1971,11,1ST,1STWorld,3.6068
QCL,Crops and livestock products,578,Norway,World,Yield,Wheat,1972,12,1ST,1STWorld,3.3524
QCL,Crops and livestock products,578,Norway,World,Yield,Wheat,1973,13,1ST,1STWorld,3.8221
QCL,Crops and livestock products,578,Norway,World,Yield,Wheat,1974,14,1ST,1STWorld,4.3806
QCL,Crops and livestock products,578,Norway,World,Yield,Wheat,1975,15,1ST,1STWorld,3.3124
QCL,Crops and livestock products,578,Norway,World,Yield,Wheat,1976,16,1ST,1STWorld,3.241
QCL,Crops and livestock products,578,Norway,World,Yield,Wheat,1977,17,1ST,1STWorld,3.7165
QCL,Crops and livestock products,578,Norway,World,Yield,Wheat,1978,18,1ST,1STWorld,3.8915
QCL,Crops and livestock products,578,Norway,World,Yield,Wheat,1979,19,1ST,1STWorld,4.014
QCL,Crops and livestock products,578,Norway,World,Yield,Wheat,1980,20,1ST,1STWorld,4.1879
QCL,Crops and livestock products,578,Norway,World,Yield,Wheat,1981,21,2ND,2NDWorld,4.5652
QCL,Crops and livestock products,578,Norway,World,Yield,Wheat,1982,22,2ND,2NDWorld,4.5288
QCL,Crops and livestock products,578,Norway,World,Yield,Wheat,1983,23,2ND,2NDWorld,4.2345
QCL,Crops and livestock products,578,Norway,World,Yield,Wheat,1984,24,2ND,2NDWorld,5.1033
QCL,Crops and livestock products,578,Norway,World,Yield,Wheat,1985,25,2ND,2NDWorld,4.3564
QCL,Crops and livestock products,578,Norway,World,Yield,Wheat,1986,26,2ND,2NDWorld,4.0025
QCL,Crops and livestock products,578,Norway,World,Yield,Wheat,1987,27,2ND,2NDWorld,4.2946
QCL,Crops and livestock products,578,Norway,World,Yield,Wheat,1988,28,2ND,2NDWorld,3.4006
QCL,Crops and livestock products,578,Norway,World,Yield,Wheat,1989,29,2ND,2NDWorld,3.6538
QCL,Crops and livestock products,578,Norway,World,Yield,Wheat,1990,30,2ND,2NDWorld,4.6634
QCL,Crops and livestock products,578,Norway,World,Yield,Wheat,1991,31,2ND,2NDWorld,4.6547
QCL,Crops and livestock products,578,Norway,World,Yield,Wheat,1992,32,2ND,2NDWorld,3.5295
QCL,Crops and livestock products,578,Norway,World,Yield,Wheat,1993,33,2ND,2NDWorld,5.1096
QCL,Crops and livestock products,578,Norway,World,Yield,Wheat,1994,34,2ND,2NDWorld,2.8362
QCL,Crops and livestock products,578,Norway,World,Yield,Wheat,1995,35,2ND,2NDWorld,4.7468
QCL,Crops and livestock products,578,Norway,World,Yield,Wheat,1996,36,2ND,2NDWorld,4.5258
QCL,Crops and livestock products,578,Norway,World,Yield,Wheat,1997,37,2ND,2NDWorld,4.3101
QCL,Crops and livestock products,578,Norway,World,Yield,Wheat,1998,38,2ND,2NDWorld,4.6878
QCL,Crops and livestock products,578,Norway,World,Yield,Wheat,1999,39,2ND,2NDWorld,4.4533
QCL,Crops and livestock products,578,Norway,World,Yield,Wheat,2000,40,2ND,2NDWorld,4.6025
QCL,Crops and livestock products,578,Norway,World,Yield,Wheat,2001,41,3RD,3RDWorld,4.0738
QCL,Crops and livestock products,578,Norway,World,Yield,Wheat,2002,42,3RD,3RDWorld,4.0994
QCL,Crops and livestock products,578,Norway,World,Yield,Wheat,2003,43,3RD,3RDWorld,4.6135
QCL,Crops and livestock products,578,Norway,World,Yield,Wheat,2004,44,3RD,3RDWorld,4.7668
QCL,Crops and livestock products,578,Norway,World,Yield,Wheat,2005,45,3RD,3RDWorld,4.8925
QCL,Crops and livestock products,578,Norway,World,Yield,Wheat,2006,46,3RD,3RDWorld,4.1634
QCL,Crops and livestock products,578,Norway,World,Yield,Wheat,2007,47,3RD,3RDWorld,4.3973
QCL,Crops and livestock products,578,Norway,World,Yield,Wheat,2008,48,3RD,3RDWorld,4.8653
QCL,Crops and livestock products,578,Norway,World,Yield,Wheat,2009,49,3RD,3RDWorld,3.4069
QCL,Crops and livestock products,578,Norway,World,Yield,Wheat,2010,50,3RD,3RDWorld,4.5975
QCL,Crops and livestock products,578,Norway,World,Yield,Wheat,2011,51,3RD,3RDWorld,3.8517
QCL,Crops and livestock products,578,Norway,World,Yield,Wheat,2012,52,3RD,3RDWorld,4.1011
QCL,Crops and livestock products,578,Norway,World,Yield,Wheat,2013,53,3RD,3RDWorld,3.8841
QCL,Crops and livestock products,578,Norway,World,Yield,Wheat,2014,54,3RD,3RDWorld,4.9211
QCL,Crops and livestock products,578,Norway,World,Yield,Wheat,2015,55,3RD,3RDWorld,5.7745
QCL,Crops and livestock products,578,Norway,World,Yield,Wheat,2016,56,3RD,3RDWorld,4.6339
QCL,Crops and livestock products,578,Norway,World,Yield,Wheat,2017,57,3RD,3RDWorld,5.2868
QCL,Crops and livestock products,578,Norway,World,Yield,Wheat,2018,58,3RD,3RDWorld,2.3477
QCL,Crops and livestock products,578,Norway,World,Yield,Wheat,2019,59,3RD,3RDWorld,5.6017
QCL,Crops and livestock products,578,Norway,World,Yield,Wheat,2020,60,3RD,3RDWorld,4.7658
QCL,Crops and livestock products,578,Norway,World,Yield,Wheat,2021,60,3RD,3RDWorld,4.1912
QCL,Crops and livestock products,512,Oman,World,Yield,Wheat,1961,1,1ST,1STWorld,1.4
QCL,Crops and livestock products,512,Oman,World,Yield,Wheat,1962,2,1ST,1STWorld,1.4
QCL,Crops and livestock products,512,Oman,World,Yield,Wheat,1963,3,1ST,1STWorld,1.3636
QCL,Crops and livestock products,512,Oman,World,Yield,Wheat,1964,4,1ST,1STWorld,1.3636
QCL,Crops and livestock products,512,Oman,World,Yield,Wheat,1965,5,1ST,1STWorld,1.3636
QCL,Crops and livestock products,512,Oman,World,Yield,Wheat,1966,6,1ST,1STWorld,1.4167
QCL,Crops and livestock products,512,Oman,World,Yield,Wheat,1967,7,1ST,1STWorld,1.4167
QCL,Crops and livestock products,512,Oman,World,Yield,Wheat,1968,8,1ST,1STWorld,1.5417
QCL,Crops and livestock products,512,Oman,World,Yield,Wheat,1969,9,1ST,1STWorld,1.5417
QCL,Crops and livestock products,512,Oman,World,Yield,Wheat,1970,10,1ST,1STWorld,1.6667
QCL,Crops and livestock products,512,Oman,World,Yield,Wheat,1971,11,1ST,1STWorld,1.6667
QCL,Crops and livestock products,512,Oman,World,Yield,Wheat,1972,12,1ST,1STWorld,1.6667
QCL,Crops and livestock products,512,Oman,World,Yield,Wheat,1973,13,1ST,1STWorld,1.6667
QCL,Crops and livestock products,512,Oman,World,Yield,Wheat,1974,14,1ST,1STWorld,1.6667
QCL,Crops and livestock products,512,Oman,World,Yield,Wheat,1975,15,1ST,1STWorld,1.6667
QCL,Crops and livestock products,512,Oman,World,Yield,Wheat,1976,16,1ST,1STWorld,1.6667
QCL,Crops and livestock products,512,Oman,World,Yield,Wheat,1977,17,1ST,1STWorld,0.8333
QCL,Crops and livestock products,512,Oman,World,Yield,Wheat,1978,18,1ST,1STWorld,0.4583
QCL,Crops and livestock products,512,Oman,World,Yield,Wheat,1979,19,1ST,1STWorld,0.4967
QCL,Crops and livestock products,512,Oman,World,Yield,Wheat,1980,20,1ST,1STWorld,0.5
QCL,Crops and livestock products,512,Oman,World,Yield,Wheat,1981,21,2ND,2NDWorld,1.1887
QCL,Crops and livestock products,512,Oman,World,Yield,Wheat,1982,22,2ND,2NDWorld,3.7781
QCL,Crops and livestock products,512,Oman,World,Yield,Wheat,1983,23,2ND,2NDWorld,3.7781
QCL,Crops and livestock products,512,Oman,World,Yield,Wheat,1984,24,2ND,2NDWorld,3.7781
QCL,Crops and livestock products,512,Oman,World,Yield,Wheat,1985,25,2ND,2NDWorld,1.1009
QCL,Crops and livestock products,512,Oman,World,Yield,Wheat,1986,26,2ND,2NDWorld,1.0989
QCL,Crops and livestock products,512,Oman,World,Yield,Wheat,1987,27,2ND,2NDWorld,1.1015
QCL,Crops and livestock products,512,Oman,World,Yield,Wheat,1988,28,2ND,2NDWorld,1.4957
QCL,Crops and livestock products,512,Oman,World,Yield,Wheat,1989,29,2ND,2NDWorld,1.9149
QCL,Crops and livestock products,512,Oman,World,Yield,Wheat,1990,30,2ND,2NDWorld,2.38
QCL,Crops and livestock products,512,Oman,World,Yield,Wheat,1991,31,2ND,2NDWorld,2.3077
QCL,Crops and livestock products,512,Oman,World,Yield,Wheat,1992,32,2ND,2NDWorld,2.3148
QCL,Crops and livestock products,512,Oman,World,Yield,Wheat,1993,33,2ND,2NDWorld,2.3636
QCL,Crops and livestock products,512,Oman,World,Yield,Wheat,1994,34,2ND,2NDWorld,2.3661
QCL,Crops and livestock products,512,Oman,World,Yield,Wheat,1995,35,2ND,2NDWorld,2.3684
QCL,Crops and livestock products,512,Oman,World,Yield,Wheat,1996,36,2ND,2NDWorld,2.3793
QCL,Crops and livestock products,512,Oman,World,Yield,Wheat,1997,37,2ND,2NDWorld,2.5
QCL,Crops and livestock products,512,Oman,World,Yield,Wheat,1998,38,2ND,2NDWorld,2.5667
QCL,Crops and livestock products,512,Oman,World,Yield,Wheat,1999,39,2ND,2NDWorld,3
QCL,Crops and livestock products,512,Oman,World,Yield,Wheat,2000,40,2ND,2NDWorld,3.1896
QCL,Crops and livestock products,512,Oman,World,Yield,Wheat,2001,41,3RD,3RDWorld,3.1826
QCL,Crops and livestock products,512,Oman,World,Yield,Wheat,2002,42,3RD,3RDWorld,3.1648
QCL,Crops and livestock products,512,Oman,World,Yield,Wheat,2003,43,3RD,3RDWorld,3.2703
QCL,Crops and livestock products,512,Oman,World,Yield,Wheat,2004,44,3RD,3RDWorld,3.0888
QCL,Crops and livestock products,512,Oman,World,Yield,Wheat,2005,45,3RD,3RDWorld,3.1919
QCL,Crops and livestock products,512,Oman,World,Yield,Wheat,2006,46,3RD,3RDWorld,2.808
QCL,Crops and livestock products,512,Oman,World,Yield,Wheat,2007,47,3RD,3RDWorld,3.0509
QCL,Crops and livestock products,512,Oman,World,Yield,Wheat,2008,48,3RD,3RDWorld,3.0571
QCL,Crops and livestock products,512,Oman,World,Yield,Wheat,2009,49,3RD,3RDWorld,3.0975
QCL,Crops and livestock products,512,Oman,World,Yield,Wheat,2010,50,3RD,3RDWorld,4.1264
QCL,Crops and livestock products,512,Oman,World,Yield,Wheat,2011,51,3RD,3RDWorld,3.3064
QCL,Crops and livestock products,512,Oman,World,Yield,Wheat,2012,52,3RD,3RDWorld,4.6512
QCL,Crops and livestock products,512,Oman,World,Yield,Wheat,2013,53,3RD,3RDWorld,3.6745
QCL,Crops and livestock products,512,Oman,World,Yield,Wheat,2014,54,3RD,3RDWorld,3.6631
QCL,Crops and livestock products,512,Oman,World,Yield,Wheat,2015,55,3RD,3RDWorld,2.9882
QCL,Crops and livestock products,512,Oman,World,Yield,Wheat,2016,56,3RD,3RDWorld,4.2842
QCL,Crops and livestock products,512,Oman,World,Yield,Wheat,2017,57,3RD,3RDWorld,4.2842
QCL,Crops and livestock products,512,Oman,World,Yield,Wheat,2018,58,3RD,3RDWorld,3.8525
QCL,Crops and livestock products,512,Oman,World,Yield,Wheat,2019,59,3RD,3RDWorld,3.8498
QCL,Crops and livestock products,512,Oman,World,Yield,Wheat,2020,60,3RD,3RDWorld,2.5332
QCL,Crops and livestock products,512,Oman,World,Yield,Wheat,2021,60,3RD,3RDWorld,3.2312
QCL,Crops and livestock products,586,Pakistan,World,Yield,Wheat,1961,1,1ST,1STWorld,0.8222
QCL,Crops and livestock products,586,Pakistan,World,Yield,Wheat,1962,2,1ST,1STWorld,0.8178
QCL,Crops and livestock products,586,Pakistan,World,Yield,Wheat,1963,3,1ST,1STWorld,0.8303
QCL,Crops and livestock products,586,Pakistan,World,Yield,Wheat,1964,4,1ST,1STWorld,0.8292
QCL,Crops and livestock products,586,Pakistan,World,Yield,Wheat,1965,5,1ST,1STWorld,0.8631
QCL,Crops and livestock products,586,Pakistan,World,Yield,Wheat,1966,6,1ST,1STWorld,0.7597
QCL,Crops and livestock products,586,Pakistan,World,Yield,Wheat,1967,7,1ST,1STWorld,0.811
QCL,Crops and livestock products,586,Pakistan,World,Yield,Wheat,1968,8,1ST,1STWorld,1.0727
QCL,Crops and livestock products,586,Pakistan,World,Yield,Wheat,1969,9,1ST,1STWorld,1.0744
QCL,Crops and livestock products,586,Pakistan,World,Yield,Wheat,1970,10,1ST,1STWorld,1.171
QCL,Crops and livestock products,586,Pakistan,World,Yield,Wheat,1971,11,1ST,1STWorld,1.0833
QCL,Crops and livestock products,586,Pakistan,World,Yield,Wheat,1972,12,1ST,1STWorld,1.1887
QCL,Crops and livestock products,586,Pakistan,World,Yield,Wheat,1973,13,1ST,1STWorld,1.2465
QCL,Crops and livestock products,586,Pakistan,World,Yield,Wheat,1974,14,1ST,1STWorld,1.248
QCL,Crops and livestock products,586,Pakistan,World,Yield,Wheat,1975,15,1ST,1STWorld,1.3202
QCL,Crops and livestock products,586,Pakistan,World,Yield,Wheat,1976,16,1ST,1STWorld,1.4222
QCL,Crops and livestock products,586,Pakistan,World,Yield,Wheat,1977,17,1ST,1STWorld,1.431
QCL,Crops and livestock products,586,Pakistan,World,Yield,Wheat,1978,18,1ST,1STWorld,1.3156
QCL,Crops and livestock products,586,Pakistan,World,Yield,Wheat,1979,19,1ST,1STWorld,1.4879
QCL,Crops and livestock products,586,Pakistan,World,Yield,Wheat,1980,20,1ST,1STWorld,1.568
QCL,Crops and livestock products,586,Pakistan,World,Yield,Wheat,1981,21,2ND,2NDWorld,1.6431
QCL,Crops and livestock products,586,Pakistan,World,Yield,Wheat,1982,22,2ND,2NDWorld,1.5651
QCL,Crops and livestock products,586,Pakistan,World,Yield,Wheat,1983,23,2ND,2NDWorld,1.6781
QCL,Crops and livestock products,586,Pakistan,World,Yield,Wheat,1984,24,2ND,2NDWorld,1.4819
QCL,Crops and livestock products,586,Pakistan,World,Yield,Wheat,1985,25,2ND,2NDWorld,1.6123
QCL,Crops and livestock products,586,Pakistan,World,Yield,Wheat,1986,26,2ND,2NDWorld,1.8806
QCL,Crops and livestock products,586,Pakistan,World,Yield,Wheat,1987,27,2ND,2NDWorld,1.5593
QCL,Crops and livestock products,586,Pakistan,World,Yield,Wheat,1988,28,2ND,2NDWorld,1.7343
QCL,Crops and livestock products,586,Pakistan,World,Yield,Wheat,1989,29,2ND,2NDWorld,1.8655
QCL,Crops and livestock products,586,Pakistan,World,Yield,Wheat,1990,30,2ND,2NDWorld,1.8249
QCL,Crops and livestock products,586,Pakistan,World,Yield,Wheat,1991,31,2ND,2NDWorld,1.841
QCL,Crops and livestock products,586,Pakistan,World,Yield,Wheat,1992,32,2ND,2NDWorld,1.991
QCL,Crops and livestock products,586,Pakistan,World,Yield,Wheat,1993,33,2ND,2NDWorld,1.9466
QCL,Crops and livestock products,586,Pakistan,World,Yield,Wheat,1994,34,2ND,2NDWorld,1.8935
QCL,Crops and livestock products,586,Pakistan,World,Yield,Wheat,1995,35,2ND,2NDWorld,2.0811
QCL,Crops and livestock products,586,Pakistan,World,Yield,Wheat,1996,36,2ND,2NDWorld,2.0184
QCL,Crops and livestock products,586,Pakistan,World,Yield,Wheat,1997,37,2ND,2NDWorld,2.0533
QCL,Crops and livestock products,586,Pakistan,World,Yield,Wheat,1998,38,2ND,2NDWorld,2.2376
QCL,Crops and livestock products,586,Pakistan,World,Yield,Wheat,1999,39,2ND,2NDWorld,2.1698
QCL,Crops and livestock products,586,Pakistan,World,Yield,Wheat,2000,40,2ND,2NDWorld,2.4907
QCL,Crops and livestock products,586,Pakistan,World,Yield,Wheat,2001,41,3RD,3RDWorld,2.3254
QCL,Crops and livestock products,586,Pakistan,World,Yield,Wheat,2002,42,3RD,3RDWorld,2.2621
QCL,Crops and livestock products,586,Pakistan,World,Yield,Wheat,2003,43,3RD,3RDWorld,2.3878
QCL,Crops and livestock products,586,Pakistan,World,Yield,Wheat,2004,44,3RD,3RDWorld,2.3733
QCL,Crops and livestock products,586,Pakistan,World,Yield,Wheat,2005,45,3RD,3RDWorld,2.5858
QCL,Crops and livestock products,586,Pakistan,World,Yield,Wheat,2006,46,3RD,3RDWorld,2.5186
QCL,Crops and livestock products,586,Pakistan,World,Yield,Wheat,2007,47,3RD,3RDWorld,2.7156
QCL,Crops and livestock products,586,Pakistan,World,Yield,Wheat,2008,48,3RD,3RDWorld,2.4514
QCL,Crops and livestock products,586,Pakistan,World,Yield,Wheat,2009,49,3RD,3RDWorld,2.6568
QCL,Crops and livestock products,586,Pakistan,World,Yield,Wheat,2010,50,3RD,3RDWorld,2.5528
QCL,Crops and livestock products,586,Pakistan,World,Yield,Wheat,2011,51,3RD,3RDWorld,2.8328
QCL,Crops and livestock products,586,Pakistan,World,Yield,Wheat,2012,52,3RD,3RDWorld,2.7138
QCL,Crops and livestock products,586,Pakistan,World,Yield,Wheat,2013,53,3RD,3RDWorld,2.7957
QCL,Crops and livestock products,586,Pakistan,World,Yield,Wheat,2014,54,3RD,3RDWorld,2.8241
QCL,Crops and livestock products,586,Pakistan,World,Yield,Wheat,2015,55,3RD,3RDWorld,2.7256
QCL,Crops and livestock products,586,Pakistan,World,Yield,Wheat,2016,56,3RD,3RDWorld,2.779
QCL,Crops and livestock products,586,Pakistan,World,Yield,Wheat,2017,57,3RD,3RDWorld,2.9729
QCL,Crops and livestock products,586,Pakistan,World,Yield,Wheat,2018,58,3RD,3RDWorld,2.8505
QCL,Crops and livestock products,586,Pakistan,World,Yield,Wheat,2019,59,3RD,3RDWorld,2.8059
QCL,Crops and livestock products,586,Pakistan,World,Yield,Wheat,2020,60,3RD,3RDWorld,2.8675
QCL,Crops and livestock products,586,Pakistan,World,Yield,Wheat,2021,60,3RD,3RDWorld,2.9956
QCL,Crops and livestock products,275,Palestine,World,Yield,Wheat,1994,34,2ND,2NDWorld,1.1192
QCL,Crops and livestock products,275,Palestine,World,Yield,Wheat,1995,35,2ND,2NDWorld,1.915
QCL,Crops and livestock products,275,Palestine,World,Yield,Wheat,1996,36,2ND,2NDWorld,1.8359
QCL,Crops and livestock products,275,Palestine,World,Yield,Wheat,1997,37,2ND,2NDWorld,1.515
QCL,Crops and livestock products,275,Palestine,World,Yield,Wheat,1998,38,2ND,2NDWorld,1.7438
QCL,Crops and livestock products,275,Palestine,World,Yield,Wheat,1999,39,2ND,2NDWorld,0.7779
QCL,Crops and livestock products,275,Palestine,World,Yield,Wheat,2000,40,2ND,2NDWorld,2.4656
QCL,Crops and livestock products,275,Palestine,World,Yield,Wheat,2001,41,3RD,3RDWorld,1.2122
QCL,Crops and livestock products,275,Palestine,World,Yield,Wheat,2002,42,3RD,3RDWorld,2.4193
QCL,Crops and livestock products,275,Palestine,World,Yield,Wheat,2003,43,3RD,3RDWorld,2.0749
QCL,Crops and livestock products,275,Palestine,World,Yield,Wheat,2004,44,3RD,3RDWorld,2.1164
QCL,Crops and livestock products,275,Palestine,World,Yield,Wheat,2005,45,3RD,3RDWorld,2.0898
QCL,Crops and livestock products,275,Palestine,World,Yield,Wheat,2006,46,3RD,3RDWorld,1.8683
QCL,Crops and livestock products,275,Palestine,World,Yield,Wheat,2007,47,3RD,3RDWorld,1.967
QCL,Crops and livestock products,275,Palestine,World,Yield,Wheat,2008,48,3RD,3RDWorld,1.3871
QCL,Crops and livestock products,275,Palestine,World,Yield,Wheat,2009,49,3RD,3RDWorld,1.3636
QCL,Crops and livestock products,275,Palestine,World,Yield,Wheat,2010,50,3RD,3RDWorld,1.7892
QCL,Crops and livestock products,275,Palestine,World,Yield,Wheat,2011,51,3RD,3RDWorld,1.6218
QCL,Crops and livestock products,275,Palestine,World,Yield,Wheat,2012,52,3RD,3RDWorld,1.9993
QCL,Crops and livestock products,275,Palestine,World,Yield,Wheat,2013,53,3RD,3RDWorld,2.4032
QCL,Crops and livestock products,275,Palestine,World,Yield,Wheat,2014,54,3RD,3RDWorld,2.4032
QCL,Crops and livestock products,275,Palestine,World,Yield,Wheat,2015,55,3RD,3RDWorld,1.9834
QCL,Crops and livestock products,275,Palestine,World,Yield,Wheat,2016,56,3RD,3RDWorld,2.5715
QCL,Crops and livestock products,275,Palestine,World,Yield,Wheat,2017,57,3RD,3RDWorld,2.2355
QCL,Crops and livestock products,275,Palestine,World,Yield,Wheat,2018,58,3RD,3RDWorld,2.2335
QCL,Crops and livestock products,275,Palestine,World,Yield,Wheat,2019,59,3RD,3RDWorld,2.2623
QCL,Crops and livestock products,275,Palestine,World,Yield,Wheat,2020,60,3RD,3RDWorld,2.2925
QCL,Crops and livestock products,275,Palestine,World,Yield,Wheat,2021,60,3RD,3RDWorld,2.3227
QCL,Crops and livestock products,600,Paraguay,World,Yield,Wheat,1961,1,1ST,1STWorld,0.9
QCL,Crops and livestock products,600,Paraguay,World,Yield,Wheat,1962,2,1ST,1STWorld,0.7
QCL,Crops and livestock products,600,Paraguay,World,Yield,Wheat,1963,3,1ST,1STWorld,0.9072
QCL,Crops and livestock products,600,Paraguay,World,Yield,Wheat,1964,4,1ST,1STWorld,0.6481
QCL,Crops and livestock products,600,Paraguay,World,Yield,Wheat,1965,5,1ST,1STWorld,1
QCL,Crops and livestock products,600,Paraguay,World,Yield,Wheat,1966,6,1ST,1STWorld,1.1
QCL,Crops and livestock products,600,Paraguay,World,Yield,Wheat,1967,7,1ST,1STWorld,1.201
QCL,Crops and livestock products,600,Paraguay,World,Yield,Wheat,1968,8,1ST,1STWorld,1.0133
QCL,Crops and livestock products,600,Paraguay,World,Yield,Wheat,1969,9,1ST,1STWorld,0.9141
QCL,Crops and livestock products,600,Paraguay,World,Yield,Wheat,1970,10,1ST,1STWorld,0.7333
QCL,Crops and livestock products,600,Paraguay,World,Yield,Wheat,1971,11,1ST,1STWorld,1.0641
QCL,Crops and livestock products,600,Paraguay,World,Yield,Wheat,1972,12,1ST,1STWorld,0.5466
QCL,Crops and livestock products,600,Paraguay,World,Yield,Wheat,1973,13,1ST,1STWorld,1.133
QCL,Crops and livestock products,600,Paraguay,World,Yield,Wheat,1974,14,1ST,1STWorld,1.1632
QCL,Crops and livestock products,600,Paraguay,World,Yield,Wheat,1975,15,1ST,1STWorld,0.7092
QCL,Crops and livestock products,600,Paraguay,World,Yield,Wheat,1976,16,1ST,1STWorld,1.2087
QCL,Crops and livestock products,600,Paraguay,World,Yield,Wheat,1977,17,1ST,1STWorld,0.9813
QCL,Crops and livestock products,600,Paraguay,World,Yield,Wheat,1978,18,1ST,1STWorld,1.2
QCL,Crops and livestock products,600,Paraguay,World,Yield,Wheat,1979,19,1ST,1STWorld,1.2394
QCL,Crops and livestock products,600,Paraguay,World,Yield,Wheat,1980,20,1ST,1STWorld,1.7008
QCL,Crops and livestock products,600,Paraguay,World,Yield,Wheat,1981,21,2ND,2NDWorld,1.2377
QCL,Crops and livestock products,600,Paraguay,World,Yield,Wheat,1982,22,2ND,2NDWorld,1.3157
QCL,Crops and livestock products,600,Paraguay,World,Yield,Wheat,1983,23,2ND,2NDWorld,1.2016
QCL,Crops and livestock products,600,Paraguay,World,Yield,Wheat,1984,24,2ND,2NDWorld,1.2004
QCL,Crops and livestock products,600,Paraguay,World,Yield,Wheat,1985,25,2ND,2NDWorld,1.5998
QCL,Crops and livestock products,600,Paraguay,World,Yield,Wheat,1986,26,2ND,2NDWorld,1.5996
QCL,Crops and livestock products,600,Paraguay,World,Yield,Wheat,1987,27,2ND,2NDWorld,2.0971
QCL,Crops and livestock products,600,Paraguay,World,Yield,Wheat,1988,28,2ND,2NDWorld,1.8992
QCL,Crops and livestock products,600,Paraguay,World,Yield,Wheat,1989,29,2ND,2NDWorld,1.4977
QCL,Crops and livestock products,600,Paraguay,World,Yield,Wheat,1990,30,2ND,2NDWorld,1.6571
QCL,Crops and livestock products,600,Paraguay,World,Yield,Wheat,1991,31,2ND,2NDWorld,1.5636
QCL,Crops and livestock products,600,Paraguay,World,Yield,Wheat,1992,32,2ND,2NDWorld,1.6571
QCL,Crops and livestock products,600,Paraguay,World,Yield,Wheat,1993,33,2ND,2NDWorld,2.2131
QCL,Crops and livestock products,600,Paraguay,World,Yield,Wheat,1994,34,2ND,2NDWorld,2.1494
QCL,Crops and livestock products,600,Paraguay,World,Yield,Wheat,1995,35,2ND,2NDWorld,1.2094
QCL,Crops and livestock products,600,Paraguay,World,Yield,Wheat,1996,36,2ND,2NDWorld,2.4544
QCL,Crops and livestock products,600,Paraguay,World,Yield,Wheat,1997,37,2ND,2NDWorld,1.7862
QCL,Crops and livestock products,600,Paraguay,World,Yield,Wheat,1998,38,2ND,2NDWorld,1.1419
QCL,Crops and livestock products,600,Paraguay,World,Yield,Wheat,1999,39,2ND,2NDWorld,0.9584
QCL,Crops and livestock products,600,Paraguay,World,Yield,Wheat,2000,40,2ND,2NDWorld,1.8101
QCL,Crops and livestock products,600,Paraguay,World,Yield,Wheat,2001,41,3RD,3RDWorld,1.8334
QCL,Crops and livestock products,600,Paraguay,World,Yield,Wheat,2002,42,3RD,3RDWorld,1.7263
QCL,Crops and livestock products,600,Paraguay,World,Yield,Wheat,2003,43,3RD,3RDWorld,2.2
QCL,Crops and livestock products,600,Paraguay,World,Yield,Wheat,2004,44,3RD,3RDWorld,2.2
QCL,Crops and livestock products,600,Paraguay,World,Yield,Wheat,2005,45,3RD,3RDWorld,2.1918
QCL,Crops and livestock products,600,Paraguay,World,Yield,Wheat,2006,46,3RD,3RDWorld,1.6986
QCL,Crops and livestock products,600,Paraguay,World,Yield,Wheat,2007,47,3RD,3RDWorld,2.5
QCL,Crops and livestock products,600,Paraguay,World,Yield,Wheat,2008,48,3RD,3RDWorld,2.0986
QCL,Crops and livestock products,600,Paraguay,World,Yield,Wheat,2009,49,3RD,3RDWorld,2.1
QCL,Crops and livestock products,600,Paraguay,World,Yield,Wheat,2010,50,3RD,3RDWorld,2.5
QCL,Crops and livestock products,600,Paraguay,World,Yield,Wheat,2011,51,3RD,3RDWorld,2.5049
QCL,Crops and livestock products,600,Paraguay,World,Yield,Wheat,2012,52,3RD,3RDWorld,2.601
QCL,Crops and livestock products,600,Paraguay,World,Yield,Wheat,2013,53,3RD,3RDWorld,2.6
QCL,Crops and livestock products,600,Paraguay,World,Yield,Wheat,2014,54,3RD,3RDWorld,1.5
QCL,Crops and livestock products,600,Paraguay,World,Yield,Wheat,2015,55,3RD,3RDWorld,1.8986
QCL,Crops and livestock products,600,Paraguay,World,Yield,Wheat,2016,56,3RD,3RDWorld,2.2
QCL,Crops and livestock products,600,Paraguay,World,Yield,Wheat,2017,57,3RD,3RDWorld,2
